Sample ID	Method ID	Taxa-Level	Taxa-Name	# of Reads	% of Total	Avg-Score
31_D_D11_2010_12_17_2	1	genus	Tannerella	18	0.29	0.87
31_D_D11_2010_12_17_2	1	genus	Pectinatus	2	0.03	0.61
31_D_D11_2010_12_17_2	1	genus	Megasphaera	5	0.08	0.65
31_D_D11_2010_12_17_2	1	genus	Anaeroglobus	36	0.58	0.82
31_D_D11_2010_12_17_2	1	genus	Prevotella	861	13.85	0.97
31_D_D11_2010_12_17_2	1	genus	Streptococcus	1495	24.04	0.97
31_D_D11_2010_12_17_2	1	genus	Thermovirga	12	0.19	0.71
31_D_D11_2010_12_17_2	1	genus	Bavariicoccus	1	0.02	0.59
31_D_D11_2010_12_17_2	1	genus	Centipeda	28	0.45	0.75
31_D_D11_2010_12_17_2	1	genus	Paraprevotella	4	0.06	0.69
31_D_D11_2010_12_17_2	1	genus	Acidaminococcus	2	0.03	0.59
31_D_D11_2010_12_17_2	1	genus	Phocaeicola	7	0.11	0.89
31_D_D11_2010_12_17_2	1	genus	Pseudoramibacter	20	0.32	0.90
31_D_D11_2010_12_17_2	1	genus	Veillonella	760	12.22	0.96
31_D_D11_2010_12_17_2	1	genus	Phascolarctobacterium	3	0.05	0.63
31_D_D11_2010_12_17_2	1	genus	Syntrophococcus	35	0.56	0.65
31_D_D11_2010_12_17_2	1	genus	Bergeyella	1	0.02	0.52
31_D_D11_2010_12_17_2	1	genus	Planobacterium	1	0.02	0.74
31_D_D11_2010_12_17_2	1	genus	Erysipelotrichaceae_incertae_sedis	3	0.05	0.94
31_D_D11_2010_12_17_2	1	genus	Desulfovibrio	1	0.02	0.98
31_D_D11_2010_12_17_2	1	genus	Actinobacillus	11	0.18	0.61
31_D_D11_2010_12_17_2	1	genus	Treponema	88	1.42	0.89
31_D_D11_2010_12_17_2	1	genus	Bellilinea	1	0.02	0.58
31_D_D11_2010_12_17_2	1	genus	Parvimonas	34	0.55	0.90
31_D_D11_2010_12_17_2	1	genus	Hallella	14	0.23	0.59
31_D_D11_2010_12_17_2	1	genus	Mogibacterium	4	0.06	0.99
31_D_D11_2010_12_17_2	1	genus	Catonella	7	0.11	0.93
31_D_D11_2010_12_17_2	1	genus	Clostridium XIX	30	0.48	0.64
31_D_D11_2010_12_17_2	1	genus	Anaerosinus	1	0.02	0.55
31_D_D11_2010_12_17_2	1	genus	Aggregatibacter	12	0.19	0.70
31_D_D11_2010_12_17_2	1	genus	Cloacibacterium	1	0.02	0.52
31_D_D11_2010_12_17_2	1	genus	Anaerovorax	4	0.06	0.70
31_S_D12_2010_12_17_2	1	rootrank	Root	88788	100.00	1.00
31_S_D12_2010_12_17_2	1	domain	Archaea	5	0.01	0.63
31_S_D12_2010_12_17_2	1	domain	Bacteria	88723	99.93	1.00
31_S_D12_2010_12_17_2	1	phylum	Spirochaetes	4942	5.57	0.97
31_S_D12_2010_12_17_2	1	phylum	Chloroflexi	61	0.07	0.95
31_S_D12_2010_12_17_2	1	phylum	TM7	975	1.10	0.93
31_S_D12_2010_12_17_2	1	phylum	Firmicutes	29454	33.17	0.98
31_S_D12_2010_12_17_2	1	phylum	Bacteroidetes	31433	35.40	0.99
31_S_D12_2010_12_17_2	1	phylum	Synergistetes	3939	4.44	0.92
31_S_D12_2010_12_17_2	1	phylum	Actinobacteria	9371	10.55	0.97
31_S_D12_2010_12_17_2	1	phylum	Tenericutes	75	0.08	0.87
31_S_D12_2010_12_17_2	1	phylum	Cyanobacteria/Chloroplast	17	0.02	0.99
31_S_D12_2010_12_17_2	1	phylum	SR1	19	0.02	1.00
31_S_D12_2010_12_17_2	1	phylum	Fusobacteria	5614	6.32	0.98
31_S_D12_2010_12_17_2	1	phylum	Proteobacteria	1982	2.23	0.98
31_S_D12_2010_12_17_2	1	phylum	Euryarchaeota	2	0.00	0.65
31_S_D12_2010_12_17_2	1	class	Spirochaetes	4942	5.57	0.97
31_S_D12_2010_12_17_2	1	class	Betaproteobacteria	292	0.33	0.98
31_S_D12_2010_12_17_2	1	class	Bacteroidia	30282	34.11	0.99
31_S_D12_2010_12_17_2	1	class	Gammaproteobacteria	113	0.13	0.97
31_S_D12_2010_12_17_2	1	class	Flavobacteria	656	0.74	0.97
31_S_D12_2010_12_17_2	1	class	Alphaproteobacteria	9	0.01	0.85
31_S_D12_2010_12_17_2	1	class	Chloroplast	17	0.02	0.99
31_S_D12_2010_12_17_2	1	class	Epsilonproteobacteria	1286	1.45	0.98
31_S_D12_2010_12_17_2	1	class	Mollicutes	75	0.08	0.87
31_S_D12_2010_12_17_2	1	class	Sphingobacteria	37	0.04	0.55
31_S_D12_2010_12_17_2	1	class	Bacilli	8596	9.68	0.97
31_S_D12_2010_12_17_2	1	class	Actinobacteria	9371	10.55	0.97
31_S_D12_2010_12_17_2	1	class	Anaerolineae	60	0.07	0.94
31_S_D12_2010_12_17_2	1	class	Fusobacteria	5614	6.32	0.98
31_S_D12_2010_12_17_2	1	class	Erysipelotrichia	223	0.25	0.97
31_S_D12_2010_12_17_2	1	class	Clostridia	9400	10.59	0.96
31_S_D12_2010_12_17_2	1	class	Synergistia	3939	4.44	0.92
31_S_D12_2010_12_17_2	1	class	Methanobacteria	1	0.00	0.79
31_S_D12_2010_12_17_2	1	class	Negativicutes	10923	12.30	0.97
31_S_D12_2010_12_17_2	1	class	Deltaproteobacteria	262	0.30	0.95
31_S_D12_2010_12_17_2	1	subclass	Actinobacteridae	7386	8.32	0.97
31_S_D12_2010_12_17_2	1	subclass	Coriobacteridae	1937	2.18	0.96
31_S_D12_2010_12_17_2	1	suborder	Micrococcineae	201	0.23	0.63
31_S_D12_2010_12_17_2	1	suborder	Actinomycineae	5724	6.45	0.93
31_S_D12_2010_12_17_2	1	suborder	Propionibacterineae	14	0.02	0.94
31_S_D12_2010_12_17_2	1	suborder	Coriobacterineae	1937	2.18	0.96
31_S_D12_2010_12_17_2	1	suborder	Pseudonocardineae	4	0.00	0.62
31_S_D12_2010_12_17_2	1	suborder	Corynebacterineae	67	0.08	0.92
31_S_D12_2010_12_17_2	1	suborder	Micromonosporineae	3	0.00	0.52
31_S_D12_2010_12_17_2	1	order	Cardiobacteriales	3	0.00	0.99
31_S_D12_2010_12_17_2	1	order	Pasteurellales	109	0.12	0.97
31_S_D12_2010_12_17_2	1	order	Sphingobacteriales	37	0.04	0.55
31_S_D12_2010_12_17_2	1	order	Erysipelotrichales	223	0.25	0.97
31_S_D12_2010_12_17_2	1	order	Clostridiales	9388	10.57	0.96
31_S_D12_2010_12_17_2	1	order	Mycoplasmatales	55	0.06	0.94
31_S_D12_2010_12_17_2	1	order	Desulfobacterales	206	0.23	0.95
31_S_D12_2010_12_17_2	1	order	Lactobacillales	8075	9.09	0.97
31_S_D12_2010_12_17_2	1	order	Burkholderiales	3	0.00	0.97
31_S_D12_2010_12_17_2	1	order	Fusobacteriales	5614	6.32	0.98
31_S_D12_2010_12_17_2	1	order	Anaerolineales	60	0.07	0.94
31_S_D12_2010_12_17_2	1	order	Methanobacteriales	1	0.00	0.79
31_S_D12_2010_12_17_2	1	order	Neisseriales	288	0.32	0.98
31_S_D12_2010_12_17_2	1	order	Spirochaetales	4942	5.57	0.97
31_S_D12_2010_12_17_2	1	order	Bacillales	290	0.33	0.90
31_S_D12_2010_12_17_2	1	order	Rhodocyclales	1	0.00	0.76
31_S_D12_2010_12_17_2	1	order	Rhizobiales	3	0.00	0.95
31_S_D12_2010_12_17_2	1	order	Flavobacteriales	656	0.74	0.97
31_S_D12_2010_12_17_2	1	order	Campylobacterales	1283	1.45	0.98
31_S_D12_2010_12_17_2	1	order	Caulobacterales	1	0.00	1.00
31_S_D12_2010_12_17_2	1	order	Synergistales	3939	4.44	0.92
31_S_D12_2010_12_17_2	1	order	Selenomonadales	10923	12.30	0.97
31_S_D12_2010_12_17_2	1	order	Desulfovibrionales	48	0.05	0.97
31_S_D12_2010_12_17_2	1	order	Acholeplasmatales	17	0.02	0.59
31_S_D12_2010_12_17_2	1	order	Bacteroidales	30282	34.11	0.99
31_S_D12_2010_12_17_2	1	order	Coriobacteriales	1937	2.18	0.96
31_S_D12_2010_12_17_2	1	order	Actinomycetales	6783	7.64	0.96
31_S_D12_2010_12_17_2	1	order	Bifidobacteriales	594	0.67	0.96
31_S_D12_2010_12_17_2	1	family	Beutenbergiaceae	3	0.00	0.54
31_S_D12_2010_12_17_2	1	family	Coriobacteriaceae	1937	2.18	0.96
31_S_D12_2010_12_17_2	1	family	Pseudonocardiaceae	4	0.00	0.62
31_S_D12_2010_12_17_2	1	family	Actinomycetaceae	5724	6.45	0.93
31_S_D12_2010_12_17_2	1	family	Micromonosporaceae	3	0.00	0.52
31_S_D12_2010_12_17_2	1	family	Mycobacteriaceae	2	0.00	1.00
31_S_D12_2010_12_17_2	1	family	Corynebacteriaceae	60	0.07	0.93
31_S_D12_2010_12_17_2	1	family	Micrococcaceae	25	0.03	0.88
31_S_D12_2010_12_17_2	1	family	Propionibacteriaceae	14	0.02	0.94
31_S_D12_2010_12_17_2	1	family	Chloroplast	17	0.02	0.99
31_S_D12_2010_12_17_2	1	family	Leptotrichiaceae	233	0.26	0.97
31_S_D12_2010_12_17_2	1	family	Streptococcaceae	7656	8.62	0.97
31_S_D12_2010_12_17_2	1	family	Listeriaceae	1	0.00	1.00
31_S_D12_2010_12_17_2	1	family	Leuconostocaceae	1	0.00	1.00
31_S_D12_2010_12_17_2	1	family	Cardiobacteriaceae	3	0.00	0.99
31_S_D12_2010_12_17_2	1	family	Eubacteriaceae	2236	2.52	0.94
31_S_D12_2010_12_17_2	1	family	Neisseriaceae	288	0.32	0.98
31_S_D12_2010_12_17_2	1	family	Veillonellaceae	10722	12.08	0.97
31_S_D12_2010_12_17_2	1	family	Anaerolineaceae	60	0.07	0.94
31_S_D12_2010_12_17_2	1	family	Rikenellaceae	127	0.14	0.71
31_S_D12_2010_12_17_2	1	family	Bacillaceae 2	3	0.00	0.55
31_S_D12_2010_12_17_2	1	family	Methylobacteriaceae	3	0.00	0.89
31_S_D12_2010_12_17_2	1	family	Erysipelotrichaceae	223	0.25	0.97
31_S_D12_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XIII	931	1.05	0.85
31_S_D12_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XI	2240	2.52	0.93
31_S_D12_2010_12_17_2	1	family	Lactobacillaceae	1	0.00	0.85
31_S_D12_2010_12_17_2	1	family	Mycoplasmataceae	55	0.06	0.94
31_S_D12_2010_12_17_2	1	family	Fusobacteriaceae	5376	6.05	0.98
31_S_D12_2010_12_17_2	1	family	Spirochaetaceae	4930	5.55	0.97
31_S_D12_2010_12_17_2	1	family	Cyclobacteriaceae	2	0.00	0.51
31_S_D12_2010_12_17_2	1	family	Methanobacteriaceae	1	0.00	0.79
31_S_D12_2010_12_17_2	1	family	Helicobacteraceae	9	0.01	0.96
31_S_D12_2010_12_17_2	1	family	Peptococcaceae 1	65	0.07	0.79
31_S_D12_2010_12_17_2	1	family	Desulfovibrionaceae	42	0.05	0.91
31_S_D12_2010_12_17_2	1	family	Hydrogenimonaceae	1	0.00	0.55
31_S_D12_2010_12_17_2	1	family	Synergistaceae	3939	4.44	0.92
31_S_D12_2010_12_17_2	1	family	Rhodocyclaceae	1	0.00	0.76
31_S_D12_2010_12_17_2	1	family	Campylobacteraceae	1252	1.41	0.98
31_S_D12_2010_12_17_2	1	family	Porphyromonadaceae	17419	19.62	0.98
31_S_D12_2010_12_17_2	1	family	Bacillales_Incertae Sedis XI	245	0.28	0.94
31_S_D12_2010_12_17_2	1	family	Carnobacteriaceae	162	0.18	0.92
31_S_D12_2010_12_17_2	1	family	Pasteurellaceae	109	0.12	0.97
31_S_D12_2010_12_17_2	1	family	Acidaminococcaceae	48	0.05	0.60
31_S_D12_2010_12_17_2	1	family	Peptostreptococcaceae	2121	2.39	0.96
31_S_D12_2010_12_17_2	1	family	Lachnospiraceae	1351	1.52	0.95
31_S_D12_2010_12_17_2	1	family	Prevotellaceae	11500	12.95	0.97
31_S_D12_2010_12_17_2	1	family	Acholeplasmataceae	17	0.02	0.59
31_S_D12_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XII	2	0.00	0.56
31_S_D12_2010_12_17_2	1	family	Bacteroidaceae	43	0.05	0.67
31_S_D12_2010_12_17_2	1	family	Enterococcaceae	10	0.01	0.60
31_S_D12_2010_12_17_2	1	family	Alcaligenaceae	2	0.00	0.58
31_S_D12_2010_12_17_2	1	family	Flavobacteriaceae	656	0.74	0.97
31_S_D12_2010_12_17_2	1	family	Bacteroidales_incertae_sedis	901	1.01	0.98
31_S_D12_2010_12_17_2	1	family	Aerococcaceae	12	0.01	0.97
31_S_D12_2010_12_17_2	1	family	Desulfobulbaceae	205	0.23	0.95
31_S_D12_2010_12_17_2	1	family	Caulobacteraceae	1	0.00	1.00
31_S_D12_2010_12_17_2	1	family	Bifidobacteriaceae	594	0.67	0.96
31_S_D12_2010_12_17_2	1	genus	Gardnerella	19	0.02	0.59
31_S_D12_2010_12_17_2	1	genus	Bifidobacterium	486	0.55	0.96
31_S_D12_2010_12_17_2	1	genus	Scardovia	3	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Brooklawnia	1	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Varibaculum	3	0.00	0.55
31_S_D12_2010_12_17_2	1	genus	Actinomyces	5671	6.39	0.93
31_S_D12_2010_12_17_2	1	genus	Mycobacterium	2	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Actinomycetospora	2	0.00	0.61
31_S_D12_2010_12_17_2	1	genus	Corynebacterium	55	0.06	0.93
31_S_D12_2010_12_17_2	1	genus	Sinomonas	1	0.00	0.60
31_S_D12_2010_12_17_2	1	genus	Cryptobacterium	11	0.01	0.95
31_S_D12_2010_12_17_2	1	genus	Tessaracoccus	3	0.00	0.56
31_S_D12_2010_12_17_2	1	genus	Propionibacterium	5	0.01	0.84
31_S_D12_2010_12_17_2	1	genus	Atopobium	94	0.11	0.96
31_S_D12_2010_12_17_2	1	genus	Olsenella	1621	1.83	0.92
31_S_D12_2010_12_17_2	1	genus	Slackia	90	0.10	0.69
31_S_D12_2010_12_17_2	1	genus	Actinobaculum	2	0.00	0.56
31_S_D12_2010_12_17_2	1	genus	Rothia	20	0.02	0.93
31_S_D12_2010_12_17_2	1	genus	TM7_genera_incertae_sedis	975	1.10	0.93
31_S_D12_2010_12_17_2	1	genus	SR1_genera_incertae_sedis	19	0.02	1.00
31_S_D12_2010_12_17_2	1	genus	Streptophyta	17	0.02	0.98
31_S_D12_2010_12_17_2	1	genus	Centipeda	543	0.61	0.76
31_S_D12_2010_12_17_2	1	genus	Phocoenobacter	2	0.00	0.59
31_S_D12_2010_12_17_2	1	genus	Johnsonella	598	0.67	0.93
31_S_D12_2010_12_17_2	1	genus	Capnocytophaga	584	0.66	0.98
31_S_D12_2010_12_17_2	1	genus	Levilinea	1	0.00	0.53
31_S_D12_2010_12_17_2	1	genus	Eubacterium	1259	1.42	0.92
31_S_D12_2010_12_17_2	1	genus	Aminobacterium	317	0.36	0.53
31_S_D12_2010_12_17_2	1	genus	Cardiobacterium	2	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Lachnobacterium	3	0.00	0.64
31_S_D12_2010_12_17_2	1	genus	Haemophilus	6	0.01	0.80
31_S_D12_2010_12_17_2	1	genus	Methanobrevibacter	1	0.00	0.71
31_S_D12_2010_12_17_2	1	genus	Solobacterium	53	0.06	0.97
31_S_D12_2010_12_17_2	1	genus	Neisseria	165	0.19	0.86
31_S_D12_2010_12_17_2	1	genus	Brochothrix	1	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Gemella	245	0.28	0.94
31_S_D12_2010_12_17_2	1	genus	Wolinella	9	0.01	0.96
31_S_D12_2010_12_17_2	1	genus	Desulfobulbus	194	0.22	0.95
31_S_D12_2010_12_17_2	1	genus	Tannerella	1976	2.23	0.90
31_S_D12_2010_12_17_2	1	genus	Bavariicoccus	5	0.01	0.59
31_S_D12_2010_12_17_2	1	genus	Paludibacter	174	0.20	0.74
31_S_D12_2010_12_17_2	1	genus	Paraprevotella	51	0.06	0.65
31_S_D12_2010_12_17_2	1	genus	Soehngenia	6	0.01	0.57
31_S_D12_2010_12_17_2	1	genus	Veillonella	1395	1.57	0.96
31_S_D12_2010_12_17_2	1	genus	Phocaeicola	901	1.01	0.98
31_S_D12_2010_12_17_2	1	genus	Coenonia	1	0.00	0.51
31_S_D12_2010_12_17_2	1	genus	Bergeyella	6	0.01	0.56
31_S_D12_2010_12_17_2	1	genus	Actinobacillus	35	0.04	0.64
31_S_D12_2010_12_17_2	1	genus	Parvimonas	1917	2.16	0.95
31_S_D12_2010_12_17_2	1	genus	Eikenella	5	0.01	0.73
31_S_D12_2010_12_17_2	1	genus	Mycoplasma	55	0.06	0.94
31_S_D12_2010_12_17_2	1	genus	Mogibacterium	420	0.47	0.95
31_S_D12_2010_12_17_2	1	genus	Catonella	311	0.35	0.96
31_S_D12_2010_12_17_2	1	genus	Aggregatibacter	29	0.03	0.79
31_S_D12_2010_12_17_2	1	genus	Pyramidobacter	4	0.00	0.99
31_S_D12_2010_12_17_2	1	genus	Conchiformibius	6	0.01	0.57
31_S_D12_2010_12_17_2	1	genus	Oribacterium	21	0.02	0.88
31_S_D12_2010_12_17_2	1	genus	Peptostreptococcaceae_incertae_sedis	106	0.12	0.96
31_S_D12_2010_12_17_2	1	genus	Finegoldia	16	0.02	0.56
31_S_D12_2010_12_17_2	1	genus	Fusobacterium	4875	5.49	0.98
31_S_D12_2010_12_17_2	1	genus	Simonsiella	2	0.00	0.61
31_S_D12_2010_12_17_2	1	genus	Leptotrichia	198	0.22	0.97
31_S_D12_2010_12_17_2	1	genus	Mitsuokella	33	0.04	0.64
31_S_D12_2010_12_17_2	1	genus	Alysiella	3	0.00	0.59
31_S_D12_2010_12_17_2	1	genus	Porphyromonas	14992	16.89	0.98
31_S_D12_2010_12_17_2	1	genus	Selenomonas	2786	3.14	0.92
31_S_D12_2010_12_17_2	1	genus	Planobacterium	3	0.00	0.67
31_S_D12_2010_12_17_2	1	genus	Streptobacillus	5	0.01	0.63
31_S_D12_2010_12_17_2	1	genus	Schwartzia	1324	1.49	0.73
31_S_D12_2010_12_17_2	1	genus	Howardella	19	0.02	0.74
31_S_D12_2010_12_17_2	1	genus	Lactonifactor	25	0.03	0.57
31_S_D12_2010_12_17_2	1	genus	Hallella	313	0.35	0.75
31_S_D12_2010_12_17_2	1	genus	Tissierella	13	0.01	0.57
31_S_D12_2010_12_17_2	1	genus	Acholeplasma	17	0.02	0.59
31_S_D12_2010_12_17_2	1	genus	Derxia	1	0.00	0.54
31_S_D12_2010_12_17_2	1	genus	Megasphaera	81	0.09	0.81
31_S_D12_2010_12_17_2	1	genus	Bulleidia	71	0.08	0.94
31_S_D12_2010_12_17_2	1	genus	Clostridium XIX	365	0.41	0.67
31_S_D12_2010_12_17_2	1	genus	Anaerovorax	508	0.57	0.77
31_S_D12_2010_12_17_2	1	genus	Shuttleworthia	1	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Peptococcus	64	0.07	0.78
31_S_D12_2010_12_17_2	1	genus	Xylanibacter	76	0.09	0.63
31_S_D12_2010_12_17_2	1	genus	Bergeriella	2	0.00	0.53
31_S_D12_2010_12_17_2	1	genus	Peptostreptococcus	837	0.94	0.96
31_S_D12_2010_12_17_2	1	genus	Petrimonas	2	0.00	0.50
31_S_D12_2010_12_17_2	1	genus	Melissococcus	1	0.00	0.58
31_S_D12_2010_12_17_2	1	genus	Aminiphilus	11	0.01	0.53
31_S_D12_2010_12_17_2	1	genus	Leuconostoc	1	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Hydrogenimonas	1	0.00	0.55
31_S_D12_2010_12_17_2	1	genus	Bacteroides	43	0.05	0.67
31_S_D12_2010_12_17_2	1	genus	Campylobacter	1244	1.40	0.98
31_S_D12_2010_12_17_2	1	genus	Sneathia	16	0.02	0.58
31_S_D12_2010_12_17_2	1	genus	Anaeroglobus	1735	1.95	0.92
31_S_D12_2010_12_17_2	1	genus	Streptococcus	7637	8.60	0.97
31_S_D12_2010_12_17_2	1	genus	Jonquetella	7	0.01	0.52
31_S_D12_2010_12_17_2	1	genus	Prevotella	10163	11.45	0.95
31_S_D12_2010_12_17_2	1	genus	Suttonella	1	0.00	0.71
31_S_D12_2010_12_17_2	1	genus	Pectinatus	41	0.05	0.58
31_S_D12_2010_12_17_2	1	genus	Lactobacillus	1	0.00	0.54
31_S_D12_2010_12_17_2	1	genus	Erysipelotrichaceae_incertae_sedis	94	0.11	0.94
31_S_D12_2010_12_17_2	1	genus	Treponema	4910	5.53	0.97
31_S_D12_2010_12_17_2	1	genus	Bellilinea	34	0.04	0.58
31_S_D12_2010_12_17_2	1	genus	Anaerosinus	2	0.00	0.53
31_S_D12_2010_12_17_2	1	genus	Brevundimonas	1	0.00	1.00
31_S_D12_2010_12_17_2	1	genus	Abiotrophia	12	0.01	0.96
31_S_D12_2010_12_17_2	1	genus	Allisonella	8	0.01	0.57
31_S_D12_2010_12_17_2	1	genus	Moryella	31	0.03	0.58
31_S_D12_2010_12_17_2	1	genus	Thermovirga	402	0.45	0.70
31_S_D12_2010_12_17_2	1	genus	Acidaminococcus	15	0.02	0.55
31_S_D12_2010_12_17_2	1	genus	Granulicatella	147	0.17	0.92
31_S_D12_2010_12_17_2	1	genus	Kingella	52	0.06	0.79
31_S_D12_2010_12_17_2	1	genus	Filifactor	1167	1.31	0.96
31_S_D12_2010_12_17_2	1	genus	Rikenella	127	0.14	0.71
31_S_D12_2010_12_17_2	1	genus	Pseudoramibacter	973	1.10	0.96
31_S_D12_2010_12_17_2	1	genus	Mannheimia	4	0.00	0.54
31_S_D12_2010_12_17_2	1	genus	Sporacetigenium	1	0.00	0.60
31_S_D12_2010_12_17_2	1	genus	Dialister	1827	2.06	0.95
31_S_D12_2010_12_17_2	1	genus	Phascolarctobacterium	11	0.01	0.59
31_S_D12_2010_12_17_2	1	genus	Syntrophococcus	32	0.04	0.64
31_S_D12_2010_12_17_2	1	genus	Propionivibrio	1	0.00	0.75
31_S_D12_2010_12_17_2	1	genus	Desulfovibrio	39	0.04	0.92
31_S_D12_2010_12_17_2	1	genus	Cloacibacterium	1	0.00	0.59
31_S_D12_2010_12_17_2	1	genus	Methylobacterium	3	0.00	0.89
4_D_B07_2010_12_17_2	1	rootrank	Root	3049	100.00	1.00
4_D_B07_2010_12_17_2	1	domain	Bacteria	3049	100.00	1.00
4_D_B07_2010_12_17_2	1	phylum	Spirochaetes	106	3.48	0.98
4_D_B07_2010_12_17_2	1	phylum	Chloroflexi	1	0.03	0.90
4_D_B07_2010_12_17_2	1	phylum	TM7	20	0.66	0.84
4_D_B07_2010_12_17_2	1	phylum	Firmicutes	531	17.42	0.98
4_D_B07_2010_12_17_2	1	phylum	Bacteroidetes	638	20.92	0.99
4_D_B07_2010_12_17_2	1	phylum	Synergistetes	25	0.82	0.90
4_D_B07_2010_12_17_2	1	phylum	Actinobacteria	553	18.14	0.99
4_D_B07_2010_12_17_2	1	phylum	Tenericutes	5	0.16	1.00
4_D_B07_2010_12_17_2	1	phylum	Fusobacteria	1092	35.82	0.99
4_D_B07_2010_12_17_2	1	phylum	Proteobacteria	61	2.00	0.98
4_D_B07_2010_12_17_2	1	class	Spirochaetes	106	3.48	0.98
4_D_B07_2010_12_17_2	1	class	Betaproteobacteria	23	0.75	0.99
4_D_B07_2010_12_17_2	1	class	Synergistia	25	0.82	0.90
4_D_B07_2010_12_17_2	1	class	Bacteroidia	584	19.15	0.99
4_D_B07_2010_12_17_2	1	class	Gammaproteobacteria	17	0.56	0.98
4_D_B07_2010_12_17_2	1	class	Flavobacteria	25	0.82	1.00
4_D_B07_2010_12_17_2	1	class	Mollicutes	5	0.16	1.00
4_D_B07_2010_12_17_2	1	class	Epsilonproteobacteria	12	0.39	0.99
4_D_B07_2010_12_17_2	1	class	Bacilli	152	4.99	0.99
4_D_B07_2010_12_17_2	1	class	Sphingobacteria	2	0.07	0.54
4_D_B07_2010_12_17_2	1	class	Erysipelotrichia	3	0.10	0.97
4_D_B07_2010_12_17_2	1	class	Anaerolineae	1	0.03	0.89
4_D_B07_2010_12_17_2	1	class	Fusobacteria	1092	35.82	0.99
4_D_B07_2010_12_17_2	1	class	Clostridia	191	6.26	0.97
4_D_B07_2010_12_17_2	1	class	Actinobacteria	553	18.14	0.99
4_D_B07_2010_12_17_2	1	class	Negativicutes	180	5.90	0.98
4_D_B07_2010_12_17_2	1	class	Deltaproteobacteria	9	0.30	0.95
4_D_B07_2010_12_17_2	1	subclass	Actinobacteridae	504	16.53	0.99
4_D_B07_2010_12_17_2	1	subclass	Coriobacteridae	48	1.57	0.96
4_D_B07_2010_12_17_2	1	suborder	Corynebacterineae	371	12.17	0.96
4_D_B07_2010_12_17_2	1	suborder	Actinomycineae	98	3.21	0.94
4_D_B07_2010_12_17_2	1	suborder	Propionibacterineae	3	0.10	1.00
4_D_B07_2010_12_17_2	1	suborder	Coriobacterineae	48	1.57	0.96
4_D_B07_2010_12_17_2	1	suborder	Pseudonocardineae	8	0.26	0.61
4_D_B07_2010_12_17_2	1	suborder	Micrococcineae	4	0.13	0.65
4_D_B07_2010_12_17_2	1	order	Lactobacillales	109	3.57	0.99
4_D_B07_2010_12_17_2	1	order	Synergistales	25	0.82	0.90
4_D_B07_2010_12_17_2	1	order	Fusobacteriales	1092	35.82	0.99
4_D_B07_2010_12_17_2	1	order	Cardiobacteriales	1	0.03	1.00
4_D_B07_2010_12_17_2	1	order	Flavobacteriales	25	0.82	1.00
4_D_B07_2010_12_17_2	1	order	Anaerolineales	1	0.03	0.89
4_D_B07_2010_12_17_2	1	order	Spirochaetales	106	3.48	0.98
4_D_B07_2010_12_17_2	1	order	Campylobacterales	12	0.39	0.98
4_D_B07_2010_12_17_2	1	order	Clostridiales	191	6.26	0.97
4_D_B07_2010_12_17_2	1	order	Sphingobacteriales	2	0.07	0.54
4_D_B07_2010_12_17_2	1	order	Pasteurellales	16	0.52	0.98
4_D_B07_2010_12_17_2	1	order	Erysipelotrichales	3	0.10	0.97
4_D_B07_2010_12_17_2	1	order	Selenomonadales	180	5.90	0.98
4_D_B07_2010_12_17_2	1	order	Neisseriales	23	0.75	0.99
4_D_B07_2010_12_17_2	1	order	Bacillales	43	1.41	0.99
4_D_B07_2010_12_17_2	1	order	Desulfobacterales	4	0.13	1.00
4_D_B07_2010_12_17_2	1	order	Desulfovibrionales	5	0.16	0.91
4_D_B07_2010_12_17_2	1	order	Mycoplasmatales	5	0.16	1.00
4_D_B07_2010_12_17_2	1	order	Bacteroidales	584	19.15	0.99
4_D_B07_2010_12_17_2	1	order	Coriobacteriales	48	1.57	0.96
4_D_B07_2010_12_17_2	1	order	Actinomycetales	504	16.53	0.99
4_D_B07_2010_12_17_2	1	family	Actinomycetaceae	98	3.21	0.94
4_D_B07_2010_12_17_2	1	family	Propionibacteriaceae	3	0.10	1.00
4_D_B07_2010_12_17_2	1	family	Pseudonocardiaceae	8	0.26	0.61
4_D_B07_2010_12_17_2	1	family	Coriobacteriaceae	48	1.57	0.96
4_D_B07_2010_12_17_2	1	family	Corynebacteriaceae	366	12.00	0.95
4_D_B07_2010_12_17_2	1	family	Leptotrichiaceae	824	27.03	1.00
4_D_B07_2010_12_17_2	1	family	Streptococcaceae	99	3.25	0.98
4_D_B07_2010_12_17_2	1	family	Desulfomicrobiaceae	4	0.13	1.00
4_D_B07_2010_12_17_2	1	family	Cardiobacteriaceae	1	0.03	1.00
4_D_B07_2010_12_17_2	1	family	Eubacteriaceae	39	1.28	0.84
